,mood,title,tags,artist_name
93234,angry,Industrial Automation,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93237,angry,The Machines are Turning On,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93238,angry,Gramofon Interferences,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93239,angry,The Kinematic of Machinery II,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93240,angry,Industrial Triumph,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93241,angry,Naval Technology,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93242,angry,Data Transfer Error,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93243,angry,Nanotechnology,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93244,angry,The Kinematic of Machinery III,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93245,angry,Computer Room Consoles,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93246,angry,Symphony of the Workers,"['soundscapes', 'acousmatic', 'dark ambient']",No Way Out
93273,angry,Micro Black Death,"['found sound', 'trash', 'wasted', 'commodore', 'micro black death', 'palermo', 'harsh noise', 'sampling', 'death']",Resonancedj
93274,angry,Visions,"['found sound', 'trash', 'wasted', 'commodore', 'micro black death', 'palermo', 'harsh noise', 'sampling', 'death']",Resonancedj
93275,angry,Redrum ( Part 1 ),"['found sound', 'trash', 'wasted', 'commodore', 'micro black death', 'palermo', 'harsh noise', 'sampling', 'death']",Resonancedj
93276,angry,Redrum ( Part 2 ),"['found sound', 'trash', 'wasted', 'commodore', 'micro black death', 'palermo', 'harsh noise', 'sampling', 'death']",Resonancedj
93277,angry,Rellik,"['found sound', 'trash', 'wasted', 'commodore', 'micro black death', 'palermo', 'harsh noise', 'sampling', 'death']",Resonancedj
93321,angry,Om Y Scie De,"['sound art', 'musique exploratrice', 'improvisation', 'electronic']",L’étrange couleur de l'orichalque
93322,angry,Mante Aimante,"['sound art', 'musique exploratrice', 'improvisation', 'electronic']",L’étrange couleur de l'orichalque
93323,angry,Raga Rha,"['sound art', 'musique exploratrice', 'improvisation', 'electronic']",L’étrange couleur de l'orichalque
93324,angry,Holistique Infusion,"['sound art', 'musique exploratrice', 'improvisation', 'electronic']",L’étrange couleur de l'orichalque
93325,angry,Ayurvedique Kata,"['sound art', 'musique exploratrice', 'improvisation', 'electronic']",L’étrange couleur de l'orichalque
93326,angry,Mandala Menthe,"['sound art', 'musique exploratrice', 'improvisation', 'electronic']",L’étrange couleur de l'orichalque
93345,happy,Pie,"['custard pie', 'pudding pop', 'key lime tart', 'hot buttered rum', 'sorbet', 'pie', 'half cocked', 'lo fi', 'diy']",half cocked
93351,angry,Lunar hugur,"['mystical', 'post-concrete', 'soundscapes']",EON
93410,angry,Schnitzlerised Brain,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93411,angry,The Cryptobiotic Brain,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93412,angry,Hal McGee's Pseudonym (with Hal McGee),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93413,angry,The End Of Beat (with M.Nomized),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93414,angry,Strip Naked While I Kill (with The Implicit Order),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93415,angry,A Terminal Case Of Spallolalia (with Bedawang),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93416,angry,Slyokiv Kovy (with Catmilk),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93417,angry,We walked towards the hills in the distance unsure of their height but we expected to reach them by nightfall (with Elizabeth Veldon),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93418,angry,Overground Hydrophones (with Fani Konstantinidou),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93419,angry,Dancing Gabbler (with Hobo Liked Gnomix),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93420,angry,caLonia al poblet (with Oscar Hidalgo),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93421,angry,Avant le virage (with Wehwalt),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93422,angry,Below The Surface Of Things 1,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93423,angry,Heavy Drone (with Ars Sonor),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93424,angry,Below The Surface Of Things 2,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93425,angry,Punchline (with Lezet),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93426,angry,Mongolian Death Worm (with Bedawang),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93427,angry,A Pleasant Surprise (with 3bc),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93428,angry,Tooyz001 (with Ooy),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93429,angry,Laure Ralentie (with Usher San),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93430,angry,Corrosive Land (with Fani Konstantinidou),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93431,angry,Micro Tales,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93432,angry,Global Electric Marijuanalysis (with Hal McGee),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93433,angry,Curvatures Of Death,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93434,angry,Hidden World (with William Spivey),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93435,angry,Radioactive Zone,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93436,angry,Coagula Phone (with Dave Fuglewicz),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93437,angry,Below The Surface Of Things 3,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93438,angry,Small Shortcut Toward The Hell's Gate,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93439,angry,Subliminal Interface (with William Spivey),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93440,angry,Exquisite Corpse Audio Chain Letter - Vol.1 Track 60,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93441,angry,Exquisite Corpse Audio Chain Letter - Vol.1 Track 66,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93442,angry,Exquisite Corpse Audio Chain Letter - Vol.2 Track 134,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93443,angry,L'ombre de la faux,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93444,angry,Dark Zone In My House,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93445,angry,Underground Klang (with Elemental Noise),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93446,angry,Lost Industrial Site,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93447,angry,Mental Connection (with Elemental Noise),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93448,angry,Nuclear Disaster (with Hal McGee),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93449,angry,Truc Aléatoire,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93450,angry,Fantôme Industriel,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93451,angry,Oozaz Condom,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93452,angry,Krik Krok Exploration,"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93453,angry,Incidental 4 (for The Implicit Order's album 1967),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93454,angry,Recycling The Death (Incised Version),"['abstract electronic', 'noise', 'dark ambient']",Zreen Toyz
93474,in-love,Longing for Home (The Third Circle Mix),"['kristin e', 'karin r', '24-bit']",Ars Sonor
93475,in-love,Stargazing (Trekanten Mix),"['kristin e', 'karin r', '24-bit']",Ars Sonor
93476,in-love,Alcyone,"['kristin e', 'karin r', '24-bit']",Ars Sonor
93477,in-love,The Origin (Infinity Ahead),"['kristin e', 'karin r', '24-bit']",Ars Sonor
93478,in-love,Lemurian Forest,"['kristin e', 'karin r', '24-bit']",Ars Sonor
93479,in-love,Gaia (The Oneness),"['kristin e', 'karin r', '24-bit']",Ars Sonor
93480,in-love,The Frequency Shift,"['kristin e', 'karin r', '24-bit']",Ars Sonor
93482,in-love,The Journey Begins (Further Shift),"['kristin e', 'karin r', '24-bit']",Ars Sonor
93483,in-love,Ancient Wisdom,"['kristin e', 'karin r', '24-bit']",Ars Sonor
93484,in-love,"Remember (We Are Divine, We Are Immortal)","['kristin e', 'karin r', '24-bit']",Ars Sonor
93541,angry,La part du silence I,"['ambient noise', 'abstract electronic']",Berthelot
93542,angry,La part du silence III,"['ambient noise', 'abstract electronic']",Berthelot
93543,angry,La part du silence IV,"['ambient noise', 'abstract electronic']",Berthelot
93545,angry,La part du silence II,"['ambient noise', 'abstract electronic']",Berthelot
93604,angry,Mémoire prélogique,"['acousmatic', 'field recordings', 'instrumental exploration']",Berthelot & Launay
93605,angry,Mécanique de l’irréel,"['acousmatic', 'field recordings', 'instrumental exploration']",Berthelot & Launay
93606,angry,Agglomérat de larmes,"['acousmatic', 'field recordings', 'instrumental exploration']",Berthelot & Launay
93607,angry,Imaginarium,"['acousmatic', 'field recordings', 'instrumental exploration']",Berthelot & Launay
93608,angry,"Si je marche dans mon ombre, est-ce que je vais disparaitre ?","['acousmatic', 'field recordings', 'instrumental exploration']",Launay
93609,angry,"Si je pleure toutes les larmes de mon corps, vais-je me noyer ? (Bonus Track)","['acousmatic', 'field recordings', 'instrumental exploration']",Launay
93610,angry,Persistance au-delà des rêves,"['acousmatic', 'field recordings', 'instrumental exploration']",Berthelot
93615,happy,NAMAEWANAINAMAEGANAI,"['japan', 'extreme hardcore', 'japanese hardcore', 'ibaraki', 'thrash metal', 'japanese punk', 'punk hardcore', 'death metal']",Urban Predator
93616,angry,Rota 1,"['musique exploratrice', 'field recordings', 'post-concrete']",Launay
93617,angry,Rota 2,"['musique exploratrice', 'field recordings', 'post-concrete']",Launay
93618,angry,Rota 3,"['musique exploratrice', 'field recordings', 'post-concrete']",Launay
93619,angry,Roue Céleste,"['musique exploratrice', 'field recordings', 'post-concrete']",Launay
93620,angry,Brisée,['musique exploratrice'],Launay
93621,angry,Radiante,['musique exploratrice'],Launay
93622,angry,Modulaire,['musique exploratrice'],Launay
93623,angry,L'antiforme Hexida,['musique exploratrice'],Launay
93625,angry,Live at Gitar Café - part 1,"['abstract electronic', 'live improvisation']",Yannis Saxonis - Canned Fit - Korhan Erel
93626,angry,Live at Gitar Café - part 2,"['abstract electronic', 'live improvisation']",Yannis Saxonis - Canned Fit - Korhan Erel
93713,angry,Wehwalt - Méandres (Live),"['live', 'post-concrete', 'dark ambient']",Wehwalt
93714,angry,Zreen Toyz - Dans les labyrinthes infinis,"['live', 'post-concrete', 'dark ambient']",Zreen Toyz
93715,angry,Wehwalt & Zreen Toyz - Méandres de jour,"['live', 'post-concrete', 'dark ambient']",Wehwalt & Zreen Toyz
93716,angry,Wehwalt & Zreen Toyz - Méandres de nuit,"['live', 'post-concrete', 'dark ambient']",Wehwalt & Zreen Toyz
93717,angry,Weird Cerebration Of A Twisted Brain,"['dark ambient', 'noise']",Zreen Toyz
93718,angry,Eternal Ame No Ukihashi,"['dark ambient', 'noise']",Zreen Toyz
93719,angry,Heap Of Confused Thoughts,"['dark ambient', 'noise']",Zreen Toyz
93720,angry,Lost In Sewers,"['dark ambient', 'noise']",Zreen Toyz
93721,angry,Small Nightmare Between Friends,"['dark ambient', 'noise']",Zreen Toyz
93722,angry,The Deep Sewers Labyrinth,"['dark ambient', 'noise']",Zreen Toyz
93723,angry,An Egg In The Piano Lost In The Box Of Nails,"['dark ambient', 'noise']",Zreen Toyz
93724,angry,Elektrik Korridor,"['dark ambient', 'noise']",Zreen Toyz
93725,angry,Cyclic Exchanges In Cerebral Hemispheres,"['dark ambient', 'noise']",Zreen Toyz
93726,angry,The Far East Point Of View,"['dark ambient', 'noise']",Zreen Toyz
93728,angry,Zreen Toyz & Ars Sonor - Beyond The Dark Fear,"['dark ambient', 'noise']",Zreen Toyz
93729,angry,Diluted Concrete Paranoia,"['dark ambient', 'noise']",Zreen Toyz
93730,angry,Impromptu de cordages,"['dark ambient', 'noise']",Zreen Toyz
93787,happy,Farewell (The Damaged One),"['nattbussen', 'kristin e', 'a vargas']",Nattbussen
93788,happy,No Limits,"['nattbussen', 'kristin e', 'a vargas']",Nattbussen
93789,happy,Standstill,"['nattbussen', 'kristin e', 'a vargas']",Nattbussen
93790,happy,The World Keeps Changing,"['nattbussen', 'kristin e', 'a vargas']",Nattbussen
93796,angry,Conception holarchique ouverte sur un vide absolu,"['acousmatic', 'experimental electronic', 'musique exploratrice']",Berthelot & Launay
93797,angry,Des particules adamantines dans le processus d'ascension,"['acousmatic', 'experimental electronic', 'musique exploratrice']",Berthelot & Launay
93798,angry,Structures existentielles au point d'équilibre chaotique,"['acousmatic', 'experimental electronic', 'musique exploratrice']",Berthelot & Launay
93799,angry,L’image inverse de la lumière sur le voile d'un liquide inconsistant,"['acousmatic', 'experimental electronic', 'musique exploratrice']",Berthelot & Launay
93800,happy,Horus,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93801,happy,Handicap Volcano,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93802,happy,Can't You Feel Me Rockin'? (2006),"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93803,happy,"Sourpuss, the Larceny Owl","['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93804,happy,Dradle of Ruth!,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93805,happy,Pushing the President's Horse Down the Waterslide,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93806,happy,Jagermonster,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93807,happy,Rock n' Roll (2006),"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93808,happy,Blunted,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93809,happy,Bootleggin' Octopus,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93810,happy,Quadruple Amputee Manicure,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93811,happy,Fetus Hat,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93812,happy,Osiris,"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93813,happy,Dawn Leather (2015),"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93814,happy,Flight of the Grizzly (2015),"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93815,happy,Paris Hilton (2015),"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93816,happy,Rock n' Roll (2008),"['contempt', 'spettro records', 'thrash', 'heavy metal', 'austin', 'melodic hardcore', 'experimental', 'providence', 'black metal', 'punk']",Dyslexic Fudgicle
93847,happy,You Can't Kill Me,"['post-rock', 'tstat', 'heavy metal', 'psychedelic', 'post rock', 'sunn o', 'ambient', 'doom', 'black metal', 'noise', 'ottawa', 'canadian metal', 'drone', 'canada']",The Sun Through A Telescope
93848,happy,Everyday Is Like Black Hole Svnday,"['post-rock', 'tstat', 'heavy metal', 'psychedelic', 'post rock', 'sunn o', 'ambient', 'doom', 'black metal', 'noise', 'ottawa', 'canadian metal', 'drone', 'canada']",The Sun Through A Telescope
93849,happy,I Die Smiling,"['post-rock', 'tstat', 'heavy metal', 'psychedelic', 'post rock', 'sunn o', 'ambient', 'doom', 'black metal', 'noise', 'ottawa', 'canadian metal', 'drone', 'canada']",The Sun Through A Telescope
